price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume
66200.0,800.0,800.0,0.0,0.0
66100.0,400.0,400.0,0.0,0.0
66000.0,3600.0,100.0,3500.0,0.0
65900.0,700.0,0.0,700.0,0.0
65800.0,11600.0,3100.0,8500.0,0.0
65700.0,10000.0,4000.0,6000.0,0.0
65600.0,5000.0,200.0,4800.0,0.0
65500.0,9600.0,0.0,9600.0,0.0
65400.0,5400.0,800.0,4600.0,0.0
65300.0,4600.0,0.0,4600.0,0.0
