ticker,yearReport,lengthReport,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,data_source,period_type
ACB,2021,1,-8770000000.0,2856723000000.0,1264041000000.0,-570000000.0,-93052000000.0,3494000000.0,59661000000.0,0.0,0.0,1323132000000.0,46022071000000.0,-2229000000.0,47342974000000.0,1263471000000.0,766000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2020,4,1450000000.0,1105400000000.0,9309345000000.0,-630000000.0,-217839000000.0,11490000000.0,-198918000000.0,0.0,-170000000000.0,8939797000000.0,37102622000000.0,-20348000000.0,46022071000000.0,9308715000000.0,711000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2020,3,51016000000.0,2222122000000.0,-6406401000000.0,-190000000.0,-54749000000.0,96000000.0,-53524000000.0,0.0,0.0,-6460115000000.0,43550786000000.0,11951000000.0,37102622000000.0,-6406591000000.0,1129000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2020,2,982000000.0,2831238000000.0,3988141000000.0,-115000000.0,-50451000000.0,5551000000.0,-44374000000.0,0.0,-600000000.0,3943052000000.0,39609309000000.0,-1575000000.0,43550786000000.0,3988026000000.0,526000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2020,1,14539000000.0,3529624000000.0,3989332000000.0,-221000000.0,-100093000000.0,436000000.0,-98687000000.0,0.0,30000000000.0,3920424000000.0,35678913000000.0,9972000000.0,39609309000000.0,3989111000000.0,970000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2019,4,31591000000.0,966954000000.0,3799366000000.0,-694000000.0,-146777000000.0,0.0,-215273000000.0,0.0,1033523000000.0,4616922000000.0,31060557000000.0,1434000000.0,35678913000000.0,3798672000000.0,16843000000.0,0.0,54000000000.0,0.0,VCI,yearly
ACB,2019,3,12778000000.0,1989071000000.0,-4763817000000.0,-164000000.0,-114859000000.0,16957000000.0,-93917000000.0,0.0,0.0,-4857898000000.0,35937063000000.0,-18608000000.0,31060557000000.0,-4763981000000.0,3985000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2019,2,13166000000.0,2380815000000.0,-291835000000.0,-275000000.0,-134877000000.0,9370000000.0,-124293000000.0,0.0,0.0,-416403000000.0,36335949000000.0,17517000000.0,35937063000000.0,-292110000000.0,1214000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2019,1,8803000000.0,2371137000000.0,7060100000000.0,-193000000.0,-126334000000.0,2195000000.0,-119946000000.0,0.0,0.0,6939961000000.0,29396331000000.0,-343000000.0,36335949000000.0,7059907000000.0,93000000.0,0.0,4100000000.0,0.0,VCI,yearly
ACB,2018,4,6591000000.0,1258733000000.0,417282000000.0,-544000000.0,-137038000000.0,1605000000.0,-134789000000.0,0.0,2167000000000.0,2448949000000.0,26813502000000.0,133880000000.0,29396331000000.0,416738000000.0,855000000.0,0.0,24000000000.0,0.0,VCI,yearly
ACB,2018,3,-156266000000.0,1431546000000.0,2912492000000.0,-1211000000.0,-97084000000.0,11381000000.0,-61486000000.0,0.0,0.0,2849795000000.0,24073193000000.0,-109486000000.0,26813502000000.0,2911281000000.0,177000000.0,0.0,10000000000.0,0.0,VCI,yearly
ACB,2018,2,72070000000.0,1906304000000.0,1857084000000.0,-543000000.0,-37641000000.0,8206000000.0,-13047000000.0,3000000000000.0,-100000000000.0,1743494000000.0,22356020000000.0,-26321000000.0,24073193000000.0,1856541000000.0,-3972000000.0,0.0,0.0,-100000000000.0,VCI,yearly
ACB,2018,1,122306000000.0,2548677000000.0,6723524000000.0,-2907000000.0,-101782000000.0,9040000000.0,-65177000000.0,-3000000000000.0,-3000000000000.0,3655440000000.0,18698653000000.0,1927000000.0,22356020000000.0,6720617000000.0,27565000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2017,4,127722000000.0,1209035000000.0,3708582000000.0,-551000000.0,-100605000000.0,1135000000.0,-70460000000.0,0.0,0.0,3637571000000.0,15044850000000.0,16232000000.0,18698653000000.0,3708031000000.0,25083000000.0,0.0,3927000000.0,0.0,VCI,yearly
ACB,2017,3,34204000000.0,990151000000.0,-1608098000000.0,-229000000.0,-78588000000.0,7885000000.0,-58547000000.0,0.0,0.0,-1666874000000.0,16719451000000.0,-7727000000.0,15044850000000.0,-1608327000000.0,0.0,0.0,0.0,0.0,VCI,yearly
ACB,2017,2,5897000000.0,1680072000000.0,5527555000000.0,-1512000000.0,-381485000000.0,19472000000.0,-357790000000.0,0.0,-130000000000.0,5038253000000.0,11704868000000.0,-23670000000.0,16719451000000.0,5526043000000.0,91000000.0,0.0,1683000000.0,-130000000000.0,VCI,yearly
ACB,2017,1,353600000000.0,1919220000000.0,-2737488000000.0,-2738000000.0,-152615000000.0,3667000000.0,-148948000000.0,0.0,0.0,-2889174000000.0,14578877000000.0,15165000000.0,11704868000000.0,-2740226000000.0,0.0,0.0,0.0,0.0,VCI,yearly
ACB,2016,4,134666000000.0,568338000000.0,544825000000.0,-855000000.0,-192154000000.0,8568000000.0,-344937000000.0,0.0,1054000000000.0,1253033000000.0,13316705000000.0,9139000000.0,14578877000000.0,543970000000.0,328000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2016,3,15726000000.0,1092782000000.0,1458673000000.0,-409000000.0,-74399000000.0,5945000000.0,-73256000000.0,0.0,0.0,1385008000000.0,11929457000000.0,2240000000.0,13316705000000.0,1458264000000.0,265000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2016,2,19340000000.0,1136700000000.0,-3091088000000.0,-1753000000.0,-172495000000.0,10264000000.0,-7793000000.0,0.0,2000000000000.0,-1100634000000.0,13047035000000.0,-16944000000.0,11929457000000.0,-3092841000000.0,744000000.0,0.0,153750000000.0,0.0,VCI,yearly
ACB,2016,1,30753000000.0,1428559000000.0,831966000000.0,-2021000000.0,-83641000000.0,9501000000.0,21144000000.0,0.0,0.0,851089000000.0,12190381000000.0,5565000000.0,13047035000000.0,829945000000.0,241000000.0,0.0,70454000000.0,0.0,VCI,yearly
ACB,2015,4,45298000000.0,260043000000.0,-1288284000000.0,-2356000000.0,-175544000000.0,1014000000.0,-173508000000.0,0.0,0.0,-1464148000000.0,13657706000000.0,-3177000000.0,12190381000000.0,-1290640000000.0,1022000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2015,3,16285000000.0,1013141000000.0,-91368000000.0,-2008000000.0,-37934000000.0,6152000000.0,139458000000.0,0.0,0.0,46082000000.0,13620986000000.0,-9362000000.0,13657706000000.0,-93376000000.0,22183000000.0,0.0,149057000000.0,0.0,VCI,yearly
ACB,2015,2,-21145000000.0,1435197000000.0,1383382000000.0,-1969000000.0,-51969000000.0,74000000.0,63926000000.0,0.0,-627392000000.0,817947000000.0,12792950000000.0,10089000000.0,13620986000000.0,1381413000000.0,78794000000.0,0.0,37027000000.0,-627392000000.0,VCI,yearly
ACB,2015,1,3327000000.0,1278097000000.0,2943342000000.0,-4291000000.0,-49419000000.0,4759000000.0,210695000000.0,0.0,-601000000.0,3149145000000.0,9641355000000.0,2450000000.0,12792950000000.0,2939051000000.0,235255000000.0,0.0,20100000000.0,0.0,VCI,yearly
ACB,2014,4,-26904000000.0,56221000000.0,-1371100000000.0,10144000000.0,-184017000000.0,6342000000.0,-141058000000.0,0.0,-208928000000.0,-1710942000000.0,11367798000000.0,-15501000000.0,9641355000000.0,-1360956000000.0,11867000000.0,24750000000.0,0.0,0.0,VCI,yearly
ACB,2014,3,-32275000000.0,654435000000.0,2667384000000.0,-11051000000.0,-122222000000.0,1065000000.0,-84263000000.0,0.0,0.0,2572070000000.0,8824716000000.0,-28988000000.0,11367798000000.0,2656333000000.0,340000000.0,36554000000.0,0.0,0.0,VCI,yearly
ACB,2014,2,16355000000.0,1929222000000.0,632505000000.0,-10487000000.0,-114783000000.0,51595000000.0,-62937000000.0,0.0,-828794000000.0,-269713000000.0,9065687000000.0,28742000000.0,8824716000000.0,622018000000.0,251000000.0,0.0,0.0,-636847000000.0,VCI,yearly
ACB,2014,1,473000000.0,224943000000.0,-675308000000.0,-3404000000.0,-33829000000.0,4732000000.0,-28971000000.0,0.0,-4828000000.0,-712511000000.0,9762451000000.0,15747000000.0,9065687000000.0,-678712000000.0,126000000.0,0.0,0.0,0.0,VCI,yearly
ACB,2013,4,-57560000000.0,-289620000000.0,-105907000000.0,-8840000000.0,-296348000000.0,11757000000.0,-274948000000.0,0.0,0.0,-389695000000.0,10158982000000.0,-6837000000.0,9762450000000.0,-114747000000.0,3170000000.0,432720000000.0,-426247000000.0,0.0,VCI,yearly
ACB,2013,3,-521000000.0,1138669000000.0,2009156000000.0,-8729000000.0,143438000000.0,470000000.0,140552000000.0,0.0,-31217000000.0,2109762000000.0,8033907000000.0,15313000000.0,10158982000000.0,2000427000000.0,3516000000.0,0.0,-6872000000.0,0.0,VCI,yearly
ACB,2013,2,-197000000.0,1588858000000.0,-7119474000000.0,-12978000000.0,-127334000000.0,14429000000.0,319643000000.0,0.0,-870526000000.0,-7683335000000.0,15732463000000.0,-15221000000.0,8033907000000.0,-7132452000000.0,239000000.0,433119000000.0,-810000000.0,-642322000000.0,VCI,yearly
ACB,2013,1,-2909000000.0,-214919000000.0,-872365000000.0,-14453000000.0,-74257000000.0,17845000000.0,-55602000000.0,0.0,0.0,-942420000000.0,16668138000000.0,6745000000.0,15732463000000.0,-886818000000.0,0.0,0.0,810000000.0,0.0,VCI,yearly
ACB,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCI,yearly
