ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,data_source,period_type
GAS,2022,2,0.2181209844327259,27653355464071,5086494419831,1.248716793455564,379925971606,-91456259218,27653355464071,0,27653355464071,-20741127121257,6912228342814,-202982457054,10705695472,-541242311839,-175120925717,6383514315282,17536566065,0,-528741928,17007824137,6400522139419,-1256148176105,-3169210202,5141204753112,54710333281,5086494419831,VCI,yearly
GAS,2022,1,0.5189745446343696,26689145099068,3428678815555,0.6892726509947472,261502620898,-81978340051,26689145099068,0,26689145099068,-21552667404503,5136477694565,-102138183609,-794441420,-601377719260,-351200072952,4342469898222,41747781007,0,-2826589205,38921191802,4381391090024,-881047396457,-4991107294,3495352586273,66673770718,3428678815555,VCI,yearly
GAS,2021,4,0.29967596202742863,20177079667677,1963897651610,0.16739429550861826,303389017848,-96615692625,20177079667677,7903830,20177087571507,-16650437066443,3526650505064,-113893085929,5864018581,-639253077504,-528380477059,2554376901001,5725788587,0,-9544042881,-3818254294,2550558646707,-482770561724,-38335140860,2029452944123,65555292513,1963897651610,VCI,yearly
GAS,2021,3,0.16348206209554253,18542925212171,2417435626380,0.1947505648335719,415852106606,-85021638451,18542925212171,0,18542925212171,-15135594633210,3407330578961,-119787821220,6441468124,-468128134854,-159808010562,3081900187055,3119244630,0,-648855371,2470389259,3084370576314,-622753071375,1918256051,2463535760990,46100134610,2417435626380,VCI,yearly
GAS,2021,2,0.45580056901466415,22701649357883,2261954210790,0.2757380524733125,204424680589,-69687381742,22701649357883,-4044150,22701645313733,-18919436564738,3782208748995,-113295357252,3746426405,-491102076276,-437742023739,2948240398722,1229049762,0,-16642080855,-15413031093,2932827367629,-619785487513,-11657623229,2301384256887,39430046097,2261954210790,VCI,yearly
GAS,2021,1,0.027879040714883733,17570501884541,2029677573680,-0.13002920212305222,263141362020,-52814030559,17570501884541,-3859680,17570498024861,-14301032879540,3269465145321,-55772781462,-998758126,-534099757168,-353141885879,2588593324706,73028891856,0,-24380563441,48648328415,2637241653121,-578969370943,-833114468,2057439167710,27761594030,2029677573680,VCI,yearly
GAS,2020,4,-0.10353247594333186,15524700200042,1682291629457,-0.4406250414001033,288192136505,-24808582325,15524700200042,0,15524700200042,-12904918186602,2619782013440,-25865452365,-1486482306,-546429628222,-255023771785,2079168815267,27640117339,0,-20728867874,6911249465,2086080064732,-426584055092,21767416685,1681263426325,-1028203132,1682291629457,VCI,yearly
GAS,2020,3,-0.16754181330219942,15937439704720,2023381028254,-0.29838986684443686,383943986688,-16710537457,15937439704720,0,15937439704720,-13031056098632,2906383606088,-17969007950,250194823,-512610886039,-155124068745,2604873824865,4743383837,0,-4294383564,449000273,2605322825138,-544790764882,7563038215,2068095098471,44714070217,2023381028254,VCI,yearly
GAS,2020,2,-0.23755454322490652,15593928070277,1773055374812,-0.4129009027336723,402101766017,-26386611740,15593928070277,0,15593928070277,-13074797025461,2519131044816,-34273491352,-808724790,-445281093966,-164540737641,2276328763084,13390867475,0,-11459136916,1931730559,2278260493643,-449280254562,-963233942,1828017005139,54961630327,1773055374812,VCI,yearly
GAS,2020,1,-0.08772368012998942,17093939256044,2333041038427,-0.22987750304036295,376880014253,-34245067519,17093939256044,0,17093939256044,-13782167020648,3311772235396,-82831154875,-9306382310,-438687478604,-194516445449,2963310788411,4534697269,0,-200283381,4334413888,2967645202299,-616661093130,-380865079,2350603244090,17562205663,2333041038427,VCI,yearly
GAS,2019,4,-0.09415550612083054,17317638155803,3007448945637,-0.06675824822434155,537214955226,-41600058731,17317638155803,0,17317638155803,-13476376190422,3841261965381,-60028871886,2603377142,-452908475215,-39944797410,3828198153238,5424055272,0,-9351436634,-3927381362,3824270771876,-736951996204,10804753437,3098123529109,90674583472,3007448945637,VCI,yearly
GAS,2019,3,0.034064215326307185,19145033299439,2883910782693,-0.09906782764961976,447416007475,-44423415262,19145033299439,-106601533179,19038431766260,-14708135193587,4330296572673,-48459077931,-1052314484,-741409051090,-302592787136,3684199349507,28612657551,0,-24328667621,4283989930,3688483339437,-757155205951,-1976584040,2929351549446,45440766753,2883910782693,VCI,yearly
GAS,2019,2,0.016949673567205156,20452516218320,3020027424787,-0.01649933574350439,287681238861,-54162787529,20452516218320,-99663512151,20352852706169,-15879528096173,4473324609996,-73893148439,-1019116009,-582182174319,-284978196410,3818933213680,3509526624,0,-10684877958,-7175351334,3811757862346,-731307422736,-12945151801,3067505287809,47477863022,3020027424787,VCI,yearly
GAS,2019,1,0.02685104986081976,18737677262608,3029441481891,0.16157806718844245,394004054840,-58877675529,18737677262608,-98544385532,18639132877076,-14293133166039,4345999711037,-60323707783,-1036582931,-617874883519,-247727062810,3813041528834,4105062190,0,-421054104,3684008086,3816725536920,-741875848919,-11202556594,3063647131407,34205649516,3029441481891,VCI,yearly
GAS,2018,4,0.11460571110026105,19117672263638,3222582937288,-0.12159787437915236,457633987428,-99542113714,19117672263638,-104096134908,19013576128730,-14279790809947,4733785318783,-79363917402,-1220680896,-693059742674,-298224109042,4119550856197,12517679234,0,-57772862807,-45255183573,4074295672624,-787656102644,-13833741586,3272805828394,50222891106,3222582937288,VCI,yearly
GAS,2018,3,0.22118646443872828,18514356280473,3201029856853,0.6834005152864713,450335231536,-106709764794,18514356280473,-88180008335,18426176272138,-13631318877106,4794857395032,-225692712533,-867517840,-663520617094,-290060423243,4065051355858,3441212472,0,-5934870770,-2493658298,4062557697560,-791390198364,-5424591679,3265742907517,64713050664,3201029856853,VCI,yearly
GAS,2018,2,0.23977626905650318,20111630644000,3070691799756,0.6773883410535159,266340989241,-109528560005,20111630644000,-86248297067,20025382346933,-15242419791203,4782962555730,-137042609936,-47081110,-664084091465,-346915114187,3901214648273,9106660793,0,-1909866737,7196794056,3908411442329,-744113838273,-12871114043,3151426490013,80734690257,3070691799756,VCI,yearly
GAS,2018,1,0.11833010804012732,18247707167605,2608039500284,0.19850629295830483,301668513878,-124754106422,18247707167605,-85390597008,18162316570597,-14168872218448,3993444352149,-172437899611,-1437922609,-616910312067,-195447512170,3308879219570,1535158956,0,-955028980,580129976,3309459349546,-627109440969,-17023289741,2665326618836,57287118552,2608039500284,VCI,yearly
GAS,2017,4,0.0950841017136664,17151959722839,3668687544455,0.1963004646987796,457880362451,-63227784589,17151959722839,-71395691061,17080564031778,-11668864522171,5411699509607,-103709331861,-373872380,-599961722169,-387419709932,4778115235716,95821807682,0,-27033027314,68788780368,4846904016084,-1085916776267,9031972249,3770019212066,101331667611,3668687544455,VCI,yearly
GAS,2017,3,0.0996431640904133,15160957658487,1901526005122,0.9725491540268804,299736725801,-63182675498,15160957658487,-76223385153,15084734273334,-12026284295040,3058449978294,-64661800884,-114786450,-599851015434,-270271285644,2423287815683,40106014720,0,-9853639014,30252375706,2453540191389,-496074374065,5820749761,1963286567085,61760561963,1901526005122,VCI,yearly
GAS,2017,2,0.029032361291085322,16221983873998,1830638573431,0.09867855531829424,276381244642,-89896340937,16221983873998,-74761929364,16147221944634,-12979508226688,3167713717946,-178636072022,-1765833368,-592098396199,-264399931698,2407194729301,-22442025206,0,-4557708886,-26999734092,2380194995209,-475799665313,-10186825776,1894208504120,63569930689,1830638573431,VCI,yearly
GAS,2017,1,0.16209262804854024,16316923810255,2176074932278,0.6553048153568524,238731133876,-63806731829,16316923810255,-59527832109,16257395978146,-12859577093461,3397818884685,-81937428148,-612911729,-569813643819,-246562738145,2737623296720,50819633683,0,-3853254183,46966379500,2784589676220,-559789837465,-9032013517,2215767825238,39692892960,2176074932278,VCI,yearly
GAS,2016,4,-0.09277524354123794,15662687181741,3066694072863,1.9360941711701498,265807707747,-96926083254,15662687181741,0,15662687181741,-10858704195406,4803982986335,-219707976563,367698622,-582668137175,-294957510679,3972824768287,15901290652,0,-4520930688,11380359964,3984205128251,-819398109757,-89163516470,3075643502024,8949429161,3066694072863,VCI,yearly
GAS,2016,3,-0.12319581891406133,13787161284295,963994231140,-0.584014125783449,325465761844,-82519144643,13787161284295,0,13787161284295,-11980895686903,1806265597392,-88948591737,-103084282,-578765766907,-195186868730,1268727047580,4624836018,0,-1309935733,3314900285,1272041947865,-280909827654,-4669340831,986462779380,22468548240,963994231140,VCI,yearly
GAS,2016,2,-0.004623043965064949,15764308766388,1666218535503,-0.3562499232333724,219005801474,-107970019331,15764308766388,-53104117894,15711204648494,-13176658988629,2534545659865,-88775128053,307395127,-484164180400,-243213605683,1937705942330,32809322968,0,-6617154829,26192168139,1963898110469,-374294575804,42684145386,1632287680051,-33930855452,1666218535503,VCI,yearly
GAS,2016,1,-0.0959966202096688,14040983839348,1314606779422,-0.4911097402051596,328758005937,-70608532371,14040983839348,-56895549198,13984088290150,-11576703416890,2407384873260,-99718611146,-200749326,-488674810376,-206117060123,1941431648226,10641188887,0,-1462114821,9179074066,1950610722292,-471723303408,0,1478887418884,164280639462,1314606779422,VCI,yearly
GAS,2015,4,-0.09265328002701727,17264395697135,1044480828638,-0.7816522236788389,257443671262,-55354498811,17264395697135,0,17264395697135,-15294546782343,1969848914792,-65616751423,542699913,-491948216039,-270741656423,1399528662082,56158168444,0,-5537039966,50621128478,1450149790560,-342800634817,-6564786518,1100784369225,56303540587,1044480828638,VCI,yearly
GAS,2015,3,-0.19881217844880075,15724333416407,2317372514044,-0.2145884801052745,292453920457,-35241443926,15724333416407,0,15724333416407,-12201347621479,3522985794928,-135309291831,-7585544,-443458323779,-247341107941,2989323406290,19020769062,0,-6050369287,12970399775,3002293806065,-611762898198,-588095483,2389942812384,72570298340,2317372514044,VCI,yearly
GAS,2015,2,-0.15718798492326105,15837526346988,2588300329022,-0.1987634247529372,270250172818,-39319330946,15837526346988,-68150536987,15769375810001,-11915921388479,3853454421522,-89646790481,834843621,-378222196749,-275206172761,3381464277970,5206817524,0,-13874144039,-8667326515,3372796951455,-709402934816,16488018650,2679882035289,91581706267,2588300329022,VCI,yearly
GAS,2015,1,-0.034530014618867955,15532003699593,2583281472025,-0.18158811108817044,276628009344,-66561067450,15532003699593,0,15532003699593,-11482935778811,4049067920782,-354639083993,0,-418921899879,-208068966590,3344065979664,67227309863,631165482,-40853390011,26373919852,3371071064998,-714535735922,3487509506,2660022838582,76741366557,2583281472025,VCI,yearly
GAS,2014,4,0.14716230495397128,19027341276606,4783565219834,1.1796137020484747,283617871587,-60019089523,19027341276606,-13598713462,19013742563144,-12384697374290,6629045188854,-132007058130,0,-387566978812,-318694608764,6074394414735,15603378565,-168170501,-14589801495,1013577070,6075239821304,-1294134009021,16669242728,4797775055011,14209835177,4783565219834,VCI,yearly
GAS,2014,3,0.14932937995996914,19626276128315,2950520148157,-0.012883723544874376,274942865764,-101962837521,19626276128315,-20735048012,19605541080303,-15360612065476,4244929014827,-111143320629,0,-353427614208,-236680478279,3818620467475,8301005118,1097986875,-8501729727,-200724609,3819517729741,-775178420472,0,3044339309269,93819161112,2950520148157,VCI,yearly
GAS,2014,2,0.18982388781358622,18791291609133,3230382148024,0.11062850461021559,314658154957,-96954191921,18791291609133,-87901722569,18703389886564,-13995198523053,4708191363511,-154845848424,0,-364263633164,-397734459375,4106005577505,12727172334,846871529,-25222858073,-12495685739,4094356763295,-779950715202,14102285521,3328508333614,98126185590,3230382148024,VCI,yearly
GAS,2014,1,0.0015467798113316792,16087505499678,3156456433520,-0.2646296585447923,296932740529,-107778385469,16087505499678,-23514977630,16063990522048,-11507660335284,4556330186764,-120694479045,0,-311807895346,-430622466120,3990138086782,5422966215,1755675777,-534192349,4888773866,3996782536425,-801068616647,-393887323,3195320032455,38863598935,3156456433520,VCI,yearly
GAS,2013,4,0.0,16586442209997,2194684872525,0.0,317042743490,-105542411152,16586442209997,-10646988706,16575795221291,-12751703675829,3824091545462,-169623938647,0,-306364185254,-803440092626,2861706072425,12166672657,883294869,-16534232259,-4367559602,2858221807692,-614014020147,393887323,2244601674868,49916802343,2194684872525,VCI,yearly
GAS,2013,3,0.0,17076285067209,2989029984140,0.0,338100795367,-105405478144,17076285067209,-9349183845,17066935883364,-12739833350928,4327102532436,-147880147323,0,-325870127872,-439329880363,3752123172245,8760177701,1375589250,-20244486056,-11484308355,3742014453140,-669335022688,0,3072679430452,83649446312,2989029984140,VCI,yearly
GAS,2013,2,0.0,15793338662635,2908607274723,0.0,304159815211,-119982247049,15793338662635,-43094941388,15750243721247,-11397816635704,4352427085543,-207020662874,0,-298951172385,-468885941838,3681729123657,17598583756,1892568033,-981426606,16617157150,3700238848840,-697771984066,1684865002,3004151729776,95544455053,2908607274723,VCI,yearly
GAS,2013,1,0.0,16062660101317,4292335787263,0.0,263043075001,-89773106264,16062660101317,-10608268099,16052051833218,-11199496470277,4852555362941,-132769821421,0,-331784426510,-394233913683,4256810276328,1157557869498,361458784,-31870204302,1125687665196,5382859400308,-1007870464023,-100821156,4374888115129,82552327866,4292335787263,VCI,yearly
