ticker,yearReport,lengthReport,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Minority Interest,Net Profit For the Year,Attributable to parent company,EPS_basis,data_source,period_type
MBB,2019,3,8048318000000,0.26467752861479127,2175682000000,0.23545080954865952,8048318000000,-3466783000000,4581535000000,1501012000000,-1001594000000,499418000000,187681000000,162319000000,0,899502000000,0,899502000000,14947000000,6345402000000,-2292225000000,4053177000000,-1312142000000,2741035000000,-529889000000,-524994000000,-4895000000,-35464000000,2211146000000,2175682000000,0,VCI,quarterly
MBB,2019,2,7716318000000,0.24973871722425617,1916482000000,0.32232090369908345,7716318000000,-3321462000000,4394856000000,1668423000000,-613879000000,1054544000000,163888000000,80850000000,0,561196000000,-140564000000,420632000000,42880000000,6157650000000,-2306748000000,3850902000000,-1399674000000,2451228000000,-452867000000,-470354000000,17487000000,-81879000000,1998361000000,1916482000000,0,VCI,quarterly
MBB,2019,1,7179485000000,0.2781771032506482,1860629000000,0.20127692597728933,7179485000000,-3044627000000,4134858000000,1231918000000,-473271000000,758647000000,120368000000,181041000000,0,258679000000,0,258679000000,728000000,5454321000000,-2065685000000,3388636000000,-964495000000,2424141000000,-491553000000,-469089000000,-22464000000,-71959000000,1932588000000,1860629000000,0,VCI,quarterly
MBB,2018,4,6669119000000,0.2083122937829646,1388550000000,3.656719721512365,6669119000000,-2515504000000,4153615000000,2374087000000,-1498502000000,875585000000,142722000000,18955000000,0,437644000000,0,437644000000,86952000000,5715473000000,-3215935000000,2499538000000,-747084000000,1752454000000,-363904000000,-351023000000,-12881000000,0,1388550000000,1388550000000,0,VCI,quarterly
MBB,2018,3,6363929000000,0.24854676285528016,1761043000000,0.4741004942008411,6363929000000,-2731230000000,3632699000000,1298064000000,-587879000000,710185000000,127165000000,-29608000000,0,356109000000,0,356109000000,2601000000,4799151000000,-1968079000000,2831072000000,-645617000000,2185455000000,-424412000000,-420755000000,-3657000000,0,1761043000000,1761043000000,0,VCI,quarterly
MBB,2018,2,6174345000000,0.2852117733307855,1449332000000,0.3484993124135865,6174345000000,-2670497000000,3503848000000,1148049000000,-485504000000,662545000000,99069000000,35262000000,0,911843000000,-452675000000,459168000000,30843000000,4790735000000,-1926942000000,2863793000000,-952806000000,1910987000000,-419555000000,-422046000000,2491000000,-42100000000,1491432000000,1449332000000,0,VCI,quarterly
MBB,2018,1,5616972000000,0.2606985970421803,1548876000000,0.7409771609122147,5616972000000,-2323637000000,3293335000000,898862000000,-583523000000,315339000000,75612000000,275879000000,0,264158000000,0,264158000000,9224000000,4233547000000,-1622846000000,2610701000000,-692224000000,1918477000000,-369601000000,-381333000000,11732000000,0,1548876000000,1548876000000,0,VCI,quarterly
MBB,2017,4,5519367000000,0.2992266831505341,298182000000,-0.4909641536554804,5519367000000,-2273952000000,3245415000000,715853000000,-621130000000,94723000000,65529000000,-21313000000,0,465688000000,0,465688000000,5015000000,3855057000000,-1925432000000,1929625000000,-1315991000000,613634000000,-315452000000,-315452000000,0,0,298182000000,298182000000,0,VCI,quarterly
MBB,2017,3,5097069000000,0.24578091221603998,1194656000000,0.5780035611067962,5097069000000,-2262098000000,2834971000000,936355000000,-561531000000,374824000000,82329000000,42791000000,0,272318000000,0,272318000000,24482000000,3631715000000,-1539641000000,2092074000000,-614317000000,1477757000000,-283101000000,-283101000000,0,0,1194656000000,1194656000000,0,VCI,quarterly
MBB,2017,2,4804146000000,0.2841550401687207,1074774000000,0.3447079931236566,4804146000000,-2072192000000,2731954000000,955072000000,-526609000000,428463000000,23656000000,40484000000,0,345485000000,-118682000000,226803000000,27220000000,3478580000000,-1323548000000,2155032000000,-742639000000,1412393000000,-304475000000,-304270000000,-205000000,-33144000000,1107918000000,1074774000000,0,VCI,quarterly
MBB,2017,1,4455444000000,0.2833523872728325,889659000000,0.261646697118514,4455444000000,-2048832000000,2406612000000,615559000000,-382893000000,232666000000,30258000000,82483000000,0,144265000000,0,144265000000,5440000000,2901724000000,-1210618000000,1691106000000,-579164000000,1111942000000,-222283000000,-222283000000,0,0,889659000000,889659000000,0,VCI,quarterly
MBB,2016,4,4248194000000,0.2419059813693376,585778000000,0.3062281190768202,4248194000000,-1965555000000,2282639000000,600027000000,-376604000000,223423000000,72325000000,-1995000000,0,461577000000,0,461577000000,15851000000,3053820000000,-1289514000000,1764306000000,-902173000000,862133000000,-221708000000,-221708000000,0,-54647000000,640425000000,585778000000,0,VCI,quarterly
MBB,2016,3,4091465000000,0.30709337834854694,757068000000,0.25531720857120593,4091465000000,-2020466000000,2070999000000,281394000000,-101427000000,179967000000,14256000000,145048000000,0,135802000000,0,135802000000,1872000000,2547944000000,-1075937000000,1472007000000,-545765000000,926242000000,-191552000000,-191388000000,-164000000,22378000000,734690000000,757068000000,0,VCI,quarterly
MBB,2016,2,3741095000000,0.1012049660992902,799262000000,-0.0236542694710405,3741095000000,-1883890000000,1857205000000,237428000000,-76430000000,160998000000,1788000000,-52799000000,0,193662000000,-31376000000,162286000000,80303000000,2209781000000,-887160000000,1322621000000,-342740000000,979881000000,-178220000000,-178220000000,0,-2399000000,801661000000,799262000000,0,VCI,quarterly
MBB,2016,1,3471723000000,-0.032797791527334696,705157000000,0.1375224630831126,3471723000000,-1703622000000,1768101000000,179041000000,-60789000000,118252000000,24985000000,11189000000,0,117154000000,0,117154000000,4131000000,2043812000000,-922057000000,1121755000000,-239426000000,882329000000,-175554000000,-175554000000,0,-1618000000,706775000000,705157000000,0,VCI,quarterly
MBB,2015,4,3420705000000,0.019161515872110426,448450000000,-0.15938763139572812,3420705000000,-1578927000000,1841778000000,861179000000,-759236000000,101943000000,59463000000,28885000000,0,109400000000,0,109400000000,15642000000,2157111000000,-1102522000000,1054589000000,-402259000000,652330000000,-165352000000,-165352000000,0,-38528000000,486978000000,448450000000,0,VCI,quarterly
MBB,2015,3,3130201000000,-0.018171585572374586,603089000000,-0.02702338796088967,3130201000000,-1539320000000,1590881000000,294037000000,-91559000000,202478000000,59222000000,71851000000,0,99908000000,0,99908000000,16624000000,2040964000000,-803701000000,1237263000000,-512308000000,724955000000,-153701000000,-153701000000,0,31835000000,571254000000,603089000000,0,VCI,quarterly
MBB,2015,2,3397274000000,-0.022024040408441928,818626000000,0.17883278492225135,3397274000000,-1512695000000,1884579000000,188505000000,-60515000000,127990000000,7818000000,-2854000000,0,254082000000,-46680000000,207402000000,52229000000,2277164000000,-821828000000,1455336000000,-424686000000,1030650000000,-212500000000,-211361000000,-1139000000,476000000,818150000000,818626000000,0,VCI,quarterly
MBB,2015,1,3589449000000,0.14668000747061363,619906000000,-0.01322335919747188,3589449000000,-1588156000000,2001293000000,184249000000,-72822000000,111427000000,32545000000,20783000000,0,108030000000,0,108030000000,7184000000,2281262000000,-721080000000,1560182000000,-762815000000,797367000000,-176985000000,-176985000000,0,-476000000,620382000000,619906000000,0,VCI,quarterly
MBB,2014,4,3356391451921,0.052629363729963206,533480135136,0.35313598955261316,3356391451921,-1706353829944,1650037621977,432600522400,-210304652866,222295869534,5006018727,157301305393,0,83854604251,0,83854604251,30829744239,2149325164121,-869371902643,1279953261478,-530690519228,749262742250,-163277188710,-160613296710,-2663892000,-52505418404,585985553540,533480135136,0,VCI,quarterly
MBB,2014,3,3188134458122,0.033781532293578415,619839153930,0.16976129470532322,3188134458122,-1631697871089,1556436587033,407224942814,-131856283301,275368659513,22072152813,147427978169,0,52400754110,0,52400754110,3294741131,2057000872769,-786237881470,1270762991299,-548469903171,722293088128,-143703220995,-143703220995,0,41249286797,578589867133,619839153930,0,VCI,quarterly
MBB,2014,2,3473780686203,-0.012364090895599008,694437761208,-0.03560471417332455,3473780686203,-1574323450102,1899457236101,310368768602,-63026318465,247342450137,42895217232,-103744981082,0,151725440230,-11311626903,140413813327,42131245101,2268494980816,-802214690249,1466280290567,-573583358864,892696931703,-190534336354,-190534336354,0,-7724834141,702162595349,694437761208,0,VCI,quarterly
MBB,2014,1,3130297011036,-0.1477855240506026,628213087306,0.008191341149095884,3130297011036,-1696153739549,1434143271487,257998133507,-52603086478,205395047029,19861835734,105312925191,0,65091856248,0,65091856248,2268159400,1832073095089,-656377088313,1175696006776,-365945854763,809750152013,-173500121841,-173500121841,0,-8036942866,636250030172,628213087306,0,VCI,quarterly
MBB,2013,4,3188578589550,-0.2441180638556904,394254634608,0.4829510917136796,3188578589550,-1572762307585,1615816281965,136327886217,-42553388545,93774497672,-17554229896,-183041077898,0,43412556146,0,43412556146,2548200000,1554956227989,-682373982714,872582245275,-318015001405,554567243870,-79962949869,-79962949869,0,-80349659393,474604294001,394254634608,0,VCI,quarterly
MBB,2013,3,3083953774110,-0.1477468665904572,529885162670,-0.013192816890485796,3083953774110,-1697987871473,1385965902637,342431911629,-121873051852,220558859777,44450846003,134633903674,0,375116083703,0,375116083703,12007766070,2172733361864,-733722077079,1439011284785,-779070086220,659941198565,-213200490470,-213774240470,573750000,83144454575,446740708095,529885162670,0,VCI,quarterly
MBB,2013,2,3517268513812,-0.05961337256564624,720075856253,0.006179131995304374,3517268513812,-1959157820329,1558110693483,292167448696,-82451515250,209715933446,45510224902,15210555216,0,179422158943,-11901558625,167520600318,45549525687,2041617533052,-670837755391,1370779777661,-402822387190,967957390471,-238410352371,-237415852371,-994500000,-9471181847,729547038100,720075856253,0,VCI,quarterly
MBB,2013,1,3673132878374,-0.10349265309041335,623108989004,-0.08465391916155277,3673132878374,-2109494757443,1563638120931,237248641146,-64835994985,172412646161,26912603492,44364747313,0,19875639766,0,19875639766,17155563031,1844359320694,-616180339239,1228178981455,-396687881020,831491100435,-204063862406,-204063862406,0,-4318249025,627427238029,623108989004,0,VCI,quarterly
MBB,2012,4,4218355323868,0.041868141888611,265858150556,-0.6431965833869048,4218355323868,-2440545707988,1777809615880,267759790397,-60124791931,207634998466,-31210723481,343085885121,0,70121690373,0,70121690373,7392391466,2374833857825,-933946422192,1440887435633,-1076282636816,364604798817,-93461180800,-95926025550,2464844750,-5285467461,271143618017,265858150556,0,VCI,quarterly
MBB,2012,2,3740236633743,0.09209349676002532,715653737347,1.045344530526585,3740236633743,-2214490757653,1525745876090,230765892194,-42179934813,188585957381,12402023696,-44623367909,0,95299263658,0,95299263658,24405099443,1801814852359,-608961971367,1192852880992,-235330677868,957522203124,-238432388865,-238432388865,0,-3436076912,719089814259,715653737347,0,VCI,quarterly
MBB,2012,1,4097158702643,0.0,680735955556,0.0,4097158702643,-2493852426564,1603306276079,207569238464,-25181722171,182387516293,7500197936,-47818392907,0,5597481116,0,5597481116,21113061408,1772086139925,-498989834950,1273096304975,-369543131205,903553173770,-220437596135,-220437596135,0,-2379622079,683115577635,680735955556,0,VCI,quarterly
MBB,2011,4,4048838000000,0.0,745111000000,0.0,4048838000000,-2483864000000,1564974000000,629795000000,-460293000000,169502000000,53952000000,-218034000000,0,173366000000,-160146000000,13220000000,10634000000,1594248000000,-640911000000,953337000000,-91500000000,861837000000,-169098000000,-169098000000,0,52372000000,692739000000,745111000000,0,VCI,quarterly
MBB,2011,3,3618588953463,0.0,536969300325,0.0,3618588953463,-2313665594468,1304923358995,175708012059,-23302069944,152405942115,-3186609385,-12762158669,0,391584085068,0,391584085068,28922044515,1861886662639,-667859536047,1194027126592,-506502847427,687524279165,-171237590844,-170791024469,-446566375,20682612004,516286688321,536969300325,0,VCI,quarterly
MBB,2011,2,3424831889247,0.0,349893979555,0.0,3424831889247,-2179866743261,1244965145986,177145826300,-18042394002,159103432298,-15140446450,-409116060946,0,21543366184,0,21543366184,20580811652,1021936248724,-410644870932,611291377792,-183925017317,427366360475,-189124648356,-189571648356,447000000,111652267436,238241712119,349893979555,0,VCI,quarterly
