time,open,high,low,close,volume,data_source
2015-10-05,22.47,22.53,22.42,22.47,472330,TCBS
2015-10-06,22.69,22.8,22.58,22.74,841260,TCBS
2015-10-07,22.8,23.28,22.58,22.96,2096590,TCBS
2015-10-08,22.96,23.82,22.96,23.5,2457280,TCBS
2015-10-09,23.5,23.72,23.39,23.39,1831340,TCBS
2015-10-12,23.39,23.55,23.28,23.34,974660,TCBS
2015-10-13,23.28,23.34,23.12,23.12,1174250,TCBS
2015-10-14,23.23,23.23,22.96,22.96,1173050,TCBS
2015-10-15,23.07,23.12,22.96,22.96,539950,TCBS
2015-10-16,22.96,23.12,22.96,23.12,368830,TCBS
2015-10-19,23.12,23.12,23.01,23.07,341820,TCBS
2015-10-20,23.07,23.07,22.74,22.8,576750,TCBS
2015-10-21,22.96,22.96,22.53,22.53,578460,TCBS
2015-10-22,22.58,23.12,22.58,22.96,478920,TCBS
2015-10-23,23.01,23.99,23.01,23.99,3208630,TCBS
2015-10-26,24.2,24.69,24.04,24.04,2448930,TCBS
2015-10-27,23.99,24.2,23.77,23.99,694730,TCBS
2015-10-28,24.04,24.42,23.99,23.99,1220690,TCBS
2015-10-29,23.99,24.85,23.99,24.85,3769240,TCBS
2015-10-30,24.9,24.9,24.47,24.58,1867210,TCBS
2015-11-02,24.63,24.74,24.26,24.31,1108090,TCBS
2015-11-03,24.31,24.85,23.93,24.85,1349370,TCBS
2015-11-04,25.01,25.28,24.63,24.63,1389650,TCBS
2015-11-05,24.58,24.9,24.58,24.58,765040,TCBS
2015-11-06,24.58,24.74,24.31,24.36,860260,TCBS
2015-11-09,24.47,24.53,24.2,24.36,602460,TCBS
2015-11-10,24.2,24.36,24.04,24.04,832570,TCBS
2015-11-11,24.04,24.2,23.72,23.82,1367910,TCBS
2015-11-12,23.66,23.99,23.07,23.61,2052850,TCBS
2015-11-13,23.61,23.93,23.61,23.93,758120,TCBS
2015-11-16,23.72,23.88,23.44,23.44,1007330,TCBS
2015-11-17,23.5,23.77,23.39,23.44,814300,TCBS
2015-11-18,23.55,23.82,23.39,23.61,686870,TCBS
2015-11-19,23.72,23.72,23.44,23.44,755330,TCBS
2015-11-20,23.61,23.72,23.44,23.61,679170,TCBS
2015-11-23,23.55,23.72,23.55,23.61,563750,TCBS
2015-11-24,23.61,23.66,23.39,23.44,478700,TCBS
2015-11-25,23.39,23.5,23.18,23.44,841660,TCBS
2015-11-26,23.44,23.44,23.28,23.34,236160,TCBS
2015-11-27,23.28,23.34,22.96,23.01,645100,TCBS
2015-11-30,22.85,23.12,22.8,23.12,942170,TCBS
2015-12-01,23.18,23.23,23.07,23.12,261670,TCBS
2015-12-02,23.23,23.39,23.01,23.01,723660,TCBS
2015-12-03,23.01,23.18,22.96,23.12,417700,TCBS
2015-12-04,23.01,23.18,22.8,22.85,564530,TCBS
2015-12-07,22.9,22.9,22.69,22.85,804560,TCBS
2015-12-08,22.74,23.01,22.58,22.9,778590,TCBS
2015-12-09,22.9,23.44,22.58,22.58,1356520,TCBS
2015-12-10,22.58,22.85,22.31,22.31,622480,TCBS
2015-12-11,22.31,22.47,22.31,22.42,680860,TCBS
2015-12-14,22.42,22.47,22.2,22.31,614150,TCBS
2015-12-15,22.26,22.53,22.26,22.42,376440,TCBS
2015-12-16,22.58,22.85,22.47,22.53,522330,TCBS
2015-12-17,22.69,22.85,22.58,22.64,575650,TCBS
2015-12-18,22.64,22.74,21.61,21.61,2466150,TCBS
2015-12-21,22.15,22.42,22.15,22.42,522360,TCBS
2015-12-22,22.42,22.58,22.36,22.47,366380,TCBS
2015-12-23,22.26,22.64,22.26,22.53,737670,TCBS
2015-12-24,22.64,22.74,22.53,22.69,672060,TCBS
2015-12-25,22.85,22.96,22.69,22.9,564790,TCBS
2015-12-28,22.9,23.61,22.9,23.5,1494140,TCBS
2015-12-29,23.5,24.58,23.23,24.58,2905940,TCBS
2015-12-30,24.36,24.85,23.77,24.85,2836200,TCBS
2015-12-31,24.58,24.85,24.36,24.69,3361900,TCBS
2016-01-04,24.63,25.66,24.42,25.66,4809120,TCBS
2016-01-05,25.39,25.77,25.28,25.66,2480100,TCBS
2016-01-06,25.61,25.88,25.23,25.66,1976280,TCBS
2016-01-07,25.28,26.04,25.12,25.93,2852010,TCBS
2016-01-08,25.66,25.93,25.39,25.93,1641950,TCBS
2016-01-11,25.93,26.52,25.71,26.09,1591300,TCBS
2016-01-12,26.09,26.15,25.71,25.93,1030900,TCBS
2016-01-13,25.93,25.93,25.5,25.88,2003030,TCBS
2016-01-14,25.5,26.04,25.5,25.93,2616100,TCBS
2016-01-15,25.98,25.98,25.61,25.66,931360,TCBS
2016-01-18,25.28,25.71,24.31,25.66,2516720,TCBS
2016-01-19,25.5,25.98,25.5,25.66,736420,TCBS
2016-01-20,25.44,25.93,25.44,25.61,1569270,TCBS
2016-01-21,25.77,25.93,25.55,25.82,2201170,TCBS
2016-01-22,25.82,26.52,25.82,26.09,1432160,TCBS
2016-01-25,26.2,26.2,25.93,26.09,1960040,TCBS
2016-01-26,25.93,26.15,25.55,25.93,1779070,TCBS
2016-01-27,25.66,25.71,25.34,25.66,3440360,TCBS
2016-01-28,25.39,26.09,25.39,26.09,4244530,TCBS
2016-01-29,26.04,26.04,25.5,25.71,2231860,TCBS
2016-02-01,25.5,25.88,25.39,25.39,1133280,TCBS
2016-02-02,25.23,25.5,25.23,25.39,1017260,TCBS
2016-02-03,25.23,25.39,24.85,25.39,1102250,TCBS
2016-02-04,25.39,25.66,25.39,25.39,404050,TCBS
2016-02-05,25.07,25.39,25.07,25.17,895260,TCBS
2016-02-15,25.12,25.17,24.58,24.58,685060,TCBS
2016-02-16,24.96,24.96,24.58,24.63,392060,TCBS
2016-02-17,25.01,25.01,24.58,24.58,259490,TCBS
2016-02-18,24.85,24.96,24.69,24.85,595150,TCBS
2016-02-19,24.8,24.8,23.93,24.36,1393710,TCBS
2016-02-22,24.36,24.42,24.09,24.42,724960,TCBS
2016-02-23,24.42,25.01,24.42,24.63,418590,TCBS
2016-02-24,24.53,24.8,24.36,24.53,534860,TCBS
2016-02-25,24.58,24.8,24.53,24.58,528840,TCBS
2016-02-26,24.63,24.74,24.15,24.31,1235270,TCBS
2016-02-29,24.31,24.31,23.82,23.82,259290,TCBS
2016-03-01,23.99,24.09,23.55,23.82,956870,TCBS
2016-03-02,23.99,24.36,23.88,24.31,560340,TCBS
2016-03-03,24.42,24.58,24.31,24.53,491450,TCBS
2016-03-04,24.53,24.85,24.42,24.74,802550,TCBS
2016-03-07,24.74,25.12,24.58,24.74,557500,TCBS
2016-03-08,24.63,25.07,24.63,25.07,1079780,TCBS
2016-03-09,25.12,25.34,25.12,25.12,1123530,TCBS
2016-03-10,25.12,25.28,25.07,25.12,575310,TCBS
2016-03-11,25.12,25.12,24.53,24.53,560370,TCBS
2016-03-14,24.36,24.58,24.31,24.53,346630,TCBS
2016-03-15,24.53,24.85,24.2,24.31,1073480,TCBS
2016-03-16,24.15,24.26,24.09,24.09,434350,TCBS
2016-03-17,24.42,24.47,24.26,24.31,488110,TCBS
2016-03-18,24.31,24.36,23.82,23.82,5451040,TCBS
2016-03-21,24.15,24.63,24.15,24.42,1039980,TCBS
2016-03-22,24.42,24.63,24.26,24.58,657090,TCBS
2016-03-23,24.31,24.63,24.09,24.53,1615870,TCBS
2016-03-24,24.53,24.58,24.31,24.36,510060,TCBS
2016-03-25,24.31,24.85,24.31,24.74,1257200,TCBS
2016-03-28,24.9,25.28,24.8,25.23,820660,TCBS
2016-03-29,25.39,25.61,25.17,25.28,1482760,TCBS
2016-03-30,24.8,25.39,24.8,25.39,650730,TCBS
2016-03-31,25.07,25.71,25.07,25.5,1398070,TCBS
2016-04-01,25.5,25.61,25.28,25.5,548420,TCBS
2016-04-04,25.55,25.55,25.28,25.44,351710,TCBS
2016-04-05,25.44,25.55,25.12,25.44,323780,TCBS
2016-04-06,25.44,25.71,25.34,25.71,547050,TCBS
2016-04-07,25.71,25.77,25.44,25.5,289730,TCBS
2016-04-08,25.5,25.71,25.34,25.66,600280,TCBS
2016-04-11,25.66,27.28,25.66,27.28,1288260,TCBS
2016-04-12,28.09,28.36,27.55,28.09,1157120,TCBS
2016-04-13,27.82,28.63,27.28,28.09,807840,TCBS
2016-04-14,27.82,29.44,27.82,28.36,1075850,TCBS
2016-04-15,28.36,29.44,28.09,28.09,1549470,TCBS
2016-04-19,28.09,28.09,26.85,26.85,1021510,TCBS
2016-04-20,26.85,27.55,26.85,27.28,1417390,TCBS
2016-04-21,27.82,28.36,27.28,27.82,1196330,TCBS
2016-04-22,27.82,29.71,27.82,29.44,1729690,TCBS
2016-04-25,29.98,30.25,28.36,28.36,1404690,TCBS
2016-04-26,28.36,29.44,28.36,29.17,724510,TCBS
