ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,data_source,period_type
PLX,2016,4,0.04197634647191651,35077088755441,1708378653219,0.8915842360421645,273829273133,-104730836976,35077088755441,-7768068142,35069320687299,-30655295551724,4414025135575,-221123009812,155742390004,-2219415947184,-298036244233,2105021597483,188959597133,0,-57669668196,131289928937,2236311526420,-407063084585,5931715668,1835180157503,126801504284,1708378653219,VCI,yearly
PLX,2016,3,-0.209199344017977,29283900337008,942882582651,0.9263350543100133,149200848902,-140091669772,29283900337008,-11274087234,29272626249774,-25917647316634,3354978933140,-276380443826,153937581386,-1905044745789,-229149354044,1247542819769,62370109542,0,-42425232532,19944877010,1267487696779,-211276671984,3612788800,1059823813595,116941230944,942882582651,VCI,yearly
PLX,2016,2,-0.3122797248428223,31222255422423,984766963707,-0.035935273172733005,331791667989,-146387167151,31222255422423,-7036249694,31215219172729,-27805710023614,3409509149115,-191743484982,133372732043,-1824579231773,-270702540377,1587648292015,-116089332336,0,-46194491426,-162283823762,1425364468253,-284207745781,-4702993827,1136453728645,151686764938,984766963707,VCI,yearly
PLX,2016,1,-0.30063036474707655,27552798715065,1029258539183,1.65377820023141,180441168973,-155536812568,27552798715065,-11973554684,27540825160381,-24588422249707,2952402910674,-185745171979,154902347903,-1702719336111,-232525843928,1166756075532,235244206420,0,-30807576230,204436630190,1371192705722,-234457328363,-2467967774,1134267409585,105008870402,1029258539183,VCI,yearly
PLX,2015,4,0.0,33663997147546,903147013317,0.0,263687469257,-175092050271,33663997147546,-9210521365,33654786626181,-30826934954588,2827851671593,-369285417130,114027582815,-1467483584692,-269624065367,1099173656476,133899706657,0,-102816064324,31083642333,1130257298809,-135073028091,7819714599,1003003985317,99856972000,903147013317,VCI,yearly
PLX,2015,3,-0.22455548853907117,37030698084896,489469669641,-0.1738911632172442,231377491958,-123976185750,37030698084896,-4148642225393,32882055859503,-29759478217526,3122577641977,-722125183685,0,-1802749337964,-247612485545,581468126741,120133160666,130252137593,-83912903175,36220257491,747940521825,-188043136941,-3218417812,556678967072,67209297431,489469669641,VCI,yearly
PLX,2015,2,-0.20385096284969023,45399643649138,1021473907616,1.9018767602938105,172242985487,-144316316713,45399643649138,-3323166358923,42076477290215,-38372948079300,3703529210915,-808292909462,0,-1641451939062,-242314253150,1183713094728,145763680350,119808527561,-137120090883,8643589467,1312165211756,-194923260393,572644299,1117814595662,96340688046,1021473907616,VCI,yearly
PLX,2015,1,-0.23971203564531665,39396618506465,387846482081,0.7621300300157733,133039252789,-155338976058,39396618506465,-1460042518119,37936575988346,-35155007607702,2781568380644,-705027718748,0,-1575502028738,-218748948645,415328937302,81944023389,140017180622,-61248154351,20695869038,576041986962,-114489593995,-548949042,461003443925,73156961844,387846482081,VCI,yearly
PLX,2014,2,0.15009753017115943,57024051440970,352004579103,-0.05376460017857859,205158238158,-163430837411,57024051440970,-1370733309145,55653318131825,-53199173556875,2454144574950,-534995005737,0,-1591718908952,-226581814962,306007083457,166406402847,94139457729,-47827581629,118578821218,518725362404,-102025889088,-420882876,416278590440,64274011337,352004579103,VCI,yearly
PLX,2014,1,-0.012095203127674418,51818022056819,220100943446,0.015201082483634441,144784205049,-182079694006,51818022056819,-1328258845106,50489763211713,-48692209610499,1797553601214,-221798112762,0,-1324237256996,-194948921262,201353515243,55290156051,114593750228,-33798801101,21491354950,337438620421,-81419852844,-299255576,255719512001,35618568555,220100943446,VCI,yearly
PLX,2013,3,0.0,47754155890704,592500222546,0.0,202665732226,-128870892379,47754155890704,-1372076881538,46382079009166,-44294586302172,2087492706994,-154764865328,0,-1330042268955,-235994815638,569356489299,58644693294,98513527000,-44912787308,13731905986,681601922285,-45079478222,1011856417,637534300480,45034077934,592500222546,VCI,yearly
PLX,2013,2,0.0,49581926701889,372005295056,0.0,225923266572,-201199319529,49581926701889,-1430478601120,48151448100769,-45612750376610,2538697724159,-638852784854,0,-1449320556419,-231793481088,444654168370,116509420154,38737020299,-36088092617,80421327537,563812516206,-127592236581,839625161,437059904786,65054609730,372005295056,VCI,yearly
PLX,2013,1,0.0,52452445034049,216805268674,0.0,171613681575,-159280581750,52452445034049,-1372079702395,51080365331654,-49419296227557,1661069104097,-322661363426,0,-1265143938430,-206999288209,37878195607,292047932754,129812175868,-126008549976,166039382778,333729754253,-87569904947,-1372696984,244787152322,27981883648,216805268674,VCI,yearly
