price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume
38650.0,9000.0,8300.0,700.0,0.0
38600.0,65400.0,60200.0,5200.0,0.0
38550.0,317300.0,199100.0,118200.0,0.0
38500.0,666600.0,240700.0,425900.0,0.0
38450.0,497300.0,205600.0,291700.0,0.0
38400.0,462100.0,104400.0,357700.0,0.0
38350.0,443100.0,197400.0,245700.0,0.0
38300.0,230900.0,0.0,230900.0,0.0
