ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,data_source,period_type
DGC,2019,4,-0.16449790678597767,1449695602093,168393157677,-0.35111344657170945,22075151045,-8758866807,1449695602093,-207753101,1449487848992,-1131556998357,317930850635,-16674331166,0,-104311900874,-33043808793,185975960847,3923069417,0,-6963446463,-3040377046,182935583801,-8926478758,0,174009105043,5615947366,168393157677,VCI,yearly
DGC,2019,3,-0.23151770562778853,1154741758841,118226027069,-0.5195818081522436,18248215867,-5359678333,1154741758841,-292065517,1154449693324,-965274601085,189175092239,-8603465578,0,-54282205905,-23026083732,121511552891,1315584020,0,-963420409,352163611,121863716502,-5275232921,0,116588483581,-1637543488,118226027069,VCI,yearly
DGC,2019,2,9.527198880403574,1322558032424,158565023733,14.0155481086794,13562419809,-8630777840,1322558032424,-138685573,1322419346851,-1076724317506,245695029345,-25485187945,0,-44710016659,-23031325147,166030919403,5647420877,0,-2905907377,2741513500,168772432903,-8378508703,0,160393924200,1828900467,158565023733,VCI,yearly
DGC,2019,1,6.087020334322133,1165179689487,120960575662,10.27036488845056,11878899243,-8819411873,1165179689487,-654804970,1164524884517,-967328348681,197196535836,-10426017041,0,-50434077786,-21672048951,126543291301,579778926,0,-1671377397,-1091598471,125451692830,-5457447428,0,119994245402,-966330260,120960575662,VCI,yearly
DGC,2018,4,5.288231496549132,1735119054599,259510937293,1.6681057347692405,10983658344,-10166554925,1735119054599,-8876431,1735110178168,-1272663909817,462446268351,-19332158676,0,-148948440819,-31656407544,273492919656,618327905,0,-2090355763,-1472027858,272020891798,-9440424911,0,262580466887,3069529594,259510937293,VCI,yearly
DGC,2018,3,0.5815225453318555,1502626367969,246089821483,2.98596668822059,16267133267,-5714595254,1502626367969,-214464343,1502411903626,-1149223997718,353187905908,-14238129707,0,-76529043139,-23914085061,254773781268,1675438342,0,-2807083598,-1131645256,253642136012,-9136978736,0,244505157276,-1584664207,246089821483,VCI,yearly
DGC,2018,2,-0.8696298173438185,125632473315,10560055656,-0.8342393747283181,1178157798,0,125632473315,-202176514,125430296801,-100212672455,25217624346,-107825968,0,-8721228729,-3952499025,13614228422,0,0,0,0,13614228422,-3054172766,0,10560055656,0,10560055656,VCI,yearly
DGC,2018,1,-0.8000682372557965,164410377637,10732622844,-0.6935116818648934,930716165,0,164410377637,-153390702,164256986935,-135692279520,28564707415,-236208923,0,-11909878016,-3886133843,13463202798,0,0,0,0,13463202798,-2730579954,0,10732622844,0,10732622844,VCI,yearly
DGC,2017,4,-0.6537315092078794,275931166903,97264112854,1.1044710321917015,85190858710,0,275931166903,-130915789,275800251114,-235135304515,40664946599,-206870659,0,-20697083149,-4111254482,100840597019,0,0,0,0,100840597019,-3576484165,0,97264112854,0,97264112854,VCI,yearly
DGC,2017,3,0.49172595175816597,950113782699,61739056227,-0.0011081380146629703,7454510261,-1077762273,950113782699,-195983111,949917799588,-839616582083,110301217505,-1403361969,25130688177,-53231684570,-5204730774,83046638630,424282623,0,-879781504,-455498881,82591139749,-6433127481,98275000,76256287268,14517231041,61739056227,VCI,yearly
DGC,2017,2,0.6331843831820698,963659563524,63706659158,-0.07593228413767393,5219639602,-1705420660,963659563524,-148703341,963510860183,-836612623835,126898236348,-3636240935,22176145036,-48674751538,-13289623728,88693404785,-1314105819,0,1258644397,-55461422,88637943363,-7367737324,94846983,81365053022,17658393864,63706659158,VCI,yearly
DGC,2017,1,0.37400016503084677,822332456736,35018048679,-0.4106942933216164,7315419810,-1299831005,822332456736,-67703992,822264752744,-747870667841,74394084903,-2573810558,14403107794,-38988807819,-7177942270,47372051860,2810901713,0,-2675746080,135155633,47507207493,-1970483478,-44718983,45492005032,10473956353,35018048679,VCI,yearly
DGC,2016,4,0.21958090098527258,796870562123,46217843518,-0.2544078632800386,9110783416,-1693051605,796870562123,-181425025,796689137098,-705089991165,91599145933,-10089180437,24380624404,-39502290097,-12111710511,63387372708,287084751,0,-534705411,-247620660,63139752048,-7579545883,0,55560206165,9342362647,46217843518,VCI,yearly
DGC,2016,3,0.1349698805323878,636922473313,61807547520,-0.2704889653760758,6536121321,-1423554308,636922473313,0,636922473313,-537115890092,99806583221,-1632652073,23470751754,-32171476058,-11810673420,84198654745,1954519066,0,-1339308836,615210230,84813864975,-4989644685,-25766318,79798453972,17990906452,61807547520,VCI,yearly
DGC,2016,2,0.024439701119658482,590049460090,68941548400,0.05855705515707777,7912395873,-1422512601,590049460090,-92029635,589957430455,-471919725647,118037704808,-4778464235,20710496449,-31879545947,-10090547686,99912039262,64863200,0,0,64863200,99976902462,-5603671448,23475961,94396706975,25455158575,68941548400,VCI,yearly
DGC,2016,1,-0.07590527906520919,598495165914,59422551457,0.13320153301934437,7780027840,-1241156049,598495165914,0,598495165914,-488578758215,109916407699,-2485936948,10758401316,-27261899430,-8972946506,89734053971,0,0,0,0,89734053971,-5118227185,-42428627,84573398159,25150846702,59422551457,VCI,yearly
DGC,2015,4,0.11876826252893889,653397049330,61988104812,0.3881781600714894,6623633964,-1478360027,653397049330,0,653397049330,-525726727643,127670321687,-12054512717,16469037953,-37434359064,-9099068655,92175053168,0,0,-120242403,-120242403,92054810765,-6018204198,-8327075,86028279492,24040174680,61988104812,VCI,yearly
DGC,2015,3,0.009518286683092637,561180066747,84724623188,1.256137063146852,9181468644,-1901596697,561180066747,0,561180066747,-443370239033,117809827714,-6306625749,39651712887,-30073069303,-10152421208,120110892985,173626582,0,-51513479,122113103,120233006088,-7925953543,4409740,112311462285,27586839097,84724623188,VCI,yearly
DGC,2015,2,0.18343715773870828,575972855645,65127853113,1.4682125857532202,6452301464,-1863902416,575972855645,17417772248,593390627893,-484369678021,109020949872,-7608180660,29012962484,-32461845751,-12355780570,92060406839,-82945921,0,-49097400,-132043321,91928363518,-9561927326,-42653058,82323783134,17195930021,65127853113,VCI,yearly
DGC,2015,1,0.3606807395134416,647655648664,52437761268,0.23288764664735256,4237821364,-2855039831,647655648664,-17417772248,630237876416,-509382650660,120855225756,-4399682580,0,-35194491975,-12371831841,73127040724,206280494,10364047405,-29194974,177085520,83668173649,-9636230059,18476549,74050420139,21612658871,52437761268,VCI,yearly
DGC,2014,4,0.0,584032521492,44654286168,0.0,8654923935,-2834281325,584032521492,-13102036945,570930484547,-476968469871,93962014676,-5499401661,0,-24062940332,-7174335023,65880261595,9942527641,6216377092,-9695395740,247131901,72343770588,-11248420177,0,61095350411,16441064243,44654286168,VCI,yearly
DGC,2014,3,0.11337312604410414,555888956297,37552959247,-0.3319436656642416,8256071124,-3298430495,555888956297,-15659254090,540229702207,-448215164548,92014537659,-4629769296,0,-22086689394,-7456797738,66097352355,0,139551341,-45644365,-45644365,66191259331,-8815946836,0,57375312495,19822353248,37552959247,VCI,yearly
DGC,2014,2,0.0,486694922395,26386646551,0.0,10772881872,-2079472516,486694922395,-17944705555,468750216840,-398960438534,69789778306,-8300524711,0,-16502755105,-8344413391,47414966971,291520,-1476138100,-60000000,-59708480,45879120391,-6171648911,0,39707471480,13320824929,26386646551,VCI,yearly
DGC,2014,1,0.0,475979140335,42532473588,0.0,6944707976,-1497593764,475979140335,-19243832835,456735307500,-359084248801,97651058699,-1815219924,0,-19934086617,-5338503805,77507956329,60700000,0,-116490348,-55790348,77452165981,-11449384733,0,66002781248,23470307660,42532473588,VCI,yearly
DGC,2013,3,0.0,499283612379,56212264321,0.0,8761582748,-1216142855,499283612379,-21625554426,477658057953,-359446618961,118211438992,-3068818428,0,-22673267472,-4116820702,97114115138,0,44549049,-170500000,-170500000,96988164187,-8237017819,-1126903,88750019465,32537755144,56212264321,VCI,yearly
