price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume
52500.0,19100.0,19100.0,0.0,0.0
52400.0,17500.0,4100.0,13400.0,0.0
52300.0,24800.0,6300.0,18500.0,0.0
52200.0,3500.0,3500.0,0.0,0.0
52100.0,7600.0,6600.0,1000.0,0.0
52000.0,101200.0,97900.0,3300.0,0.0
51900.0,53100.0,26200.0,26900.0,0.0
51800.0,129500.0,69100.0,60400.0,0.0
51700.0,72400.0,30600.0,41800.0,0.0
51600.0,85200.0,34200.0,51000.0,0.0
51500.0,53000.0,6200.0,46800.0,0.0
51400.0,4000.0,0.0,4000.0,0.0
