price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume
16950.0,65000.0,65000.0,0.0,0.0
16900.0,868700.0,499900.0,368800.0,0.0
16850.0,6990500.0,5821300.0,1169200.0,0.0
16800.0,5817100.0,2622700.0,3194400.0,0.0
16750.0,415400.0,0.0,415400.0,0.0
