price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume
19350.0,1500.0,1500.0,0.0,0.0
19300.0,1000.0,700.0,300.0,0.0
19250.0,36100.0,34900.0,1200.0,0.0
19200.0,201600.0,186100.0,15500.0,0.0
19150.0,231400.0,182300.0,49100.0,0.0
19100.0,315500.0,262200.0,53300.0,0.0
19050.0,7000.0,0.0,7000.0,0.0
