time,open,high,low,close,volume,data_source
2016-05-09,10.2,10.4,10.2,10.3,389820,TCBS
2016-05-10,10.4,10.4,10.2,10.4,203080,TCBS
2016-05-11,10.3,10.4,10.3,10.3,324070,TCBS
2016-05-12,10.3,11.0,10.3,11.0,1933900,TCBS
2016-05-13,11.3,11.7,11.2,11.7,2671290,TCBS
2016-05-16,12.4,12.4,11.9,12.1,3430990,TCBS
2016-05-17,12.0,12.9,11.7,12.7,4426370,TCBS
2016-05-18,12.6,13.0,12.6,12.6,2684870,TCBS
2016-05-19,12.5,12.6,12.3,12.4,1267530,TCBS
2016-05-20,12.2,12.3,11.8,11.9,2787820,TCBS
2016-05-23,11.9,12.2,11.7,11.7,1564460,TCBS
2016-05-24,11.8,11.9,11.5,11.5,1510550,TCBS
2016-05-25,11.6,11.7,11.2,11.2,1358130,TCBS
2016-05-26,11.3,11.6,10.9,11.0,2142490,TCBS
2016-05-27,11.0,11.3,10.8,11.3,795400,TCBS
2016-05-30,11.3,11.3,11.1,11.1,975500,TCBS
2016-05-31,11.1,11.3,11.0,11.0,1720970,TCBS
2016-06-01,11.1,11.2,11.0,11.1,532220,TCBS
2016-06-02,11.1,11.3,11.0,11.2,578720,TCBS
2016-06-03,11.2,11.3,11.0,11.3,1548070,TCBS
2016-06-06,11.3,12.0,11.1,12.0,2078010,TCBS
2016-06-07,12.2,12.3,11.9,11.9,1458150,TCBS
2016-06-08,11.8,12.2,11.7,12.1,1685930,TCBS
2016-06-09,12.0,12.1,11.9,12.1,1421620,TCBS
2016-06-10,12.1,12.1,11.5,11.5,915680,TCBS
2016-06-13,11.7,11.9,11.4,11.8,2042500,TCBS
2016-06-14,11.9,11.9,11.7,11.8,352490,TCBS
2016-06-15,11.8,11.8,11.5,11.7,715860,TCBS
2016-06-16,11.7,11.8,11.6,11.6,810600,TCBS
2016-06-17,11.5,11.8,11.3,11.3,2160740,TCBS
2016-06-20,11.5,11.5,11.3,11.3,801820,TCBS
2016-06-21,11.4,11.5,11.2,11.5,1032700,TCBS
2016-06-22,11.5,11.7,11.4,11.5,689770,TCBS
2016-06-23,11.5,11.6,11.4,11.5,340140,TCBS
2016-06-24,11.5,11.5,10.7,11.3,1945750,TCBS
2016-06-27,11.1,11.4,10.9,11.3,731260,TCBS
2016-06-28,11.2,11.4,11.1,11.3,556280,TCBS
2016-06-29,11.3,11.5,11.3,11.4,412930,TCBS
2016-06-30,11.3,11.5,11.2,11.3,684520,TCBS
2016-07-01,11.3,11.4,11.1,11.3,504630,TCBS
2016-07-04,11.4,11.4,11.2,11.3,519110,TCBS
2016-07-05,11.3,11.6,11.2,11.4,1166540,TCBS
2016-07-06,11.3,11.4,11.2,11.3,358400,TCBS
2016-07-07,11.3,11.4,11.2,11.2,349120,TCBS
2016-07-08,11.2,11.3,11.0,11.2,1046230,TCBS
2016-07-11,11.2,11.3,11.0,11.2,713940,TCBS
2016-07-12,11.1,11.2,11.0,11.2,501660,TCBS
2016-07-13,11.1,11.7,11.1,11.5,2043090,TCBS
2016-07-14,11.5,11.7,11.4,11.5,1864290,TCBS
2016-07-15,11.6,12.3,11.6,11.9,4121930,TCBS
2016-07-18,11.9,12.1,11.9,12.1,1142740,TCBS
2016-07-19,12.1,12.2,11.5,11.6,1118480,TCBS
2016-07-20,11.4,11.5,11.1,11.2,1972550,TCBS
2016-07-21,11.2,11.5,11.2,11.3,616450,TCBS
2016-07-22,11.3,11.3,11.0,11.1,1025910,TCBS
2016-07-25,11.2,11.2,11.0,11.0,558160,TCBS
2016-07-26,11.0,11.2,11.0,11.2,383560,TCBS
2016-07-27,11.1,11.3,11.1,11.2,669570,TCBS
2016-07-28,11.2,11.2,11.0,11.2,750120,TCBS
2016-07-29,11.0,11.3,11.0,11.3,1192360,TCBS
2016-08-01,11.3,11.3,11.1,11.2,406670,TCBS
2016-08-02,11.1,11.2,10.9,11.1,821380,TCBS
2016-08-03,11.0,11.1,10.8,11.0,416390,TCBS
2016-08-04,10.9,11.0,10.5,10.5,810520,TCBS
2016-08-05,10.6,11.0,10.5,11.0,2051050,TCBS
2016-08-08,10.5,10.9,10.5,10.9,869100,TCBS
2016-08-09,10.9,10.9,10.7,10.7,190360,TCBS
2016-08-10,10.8,10.9,10.7,10.8,165580,TCBS
2016-08-11,10.8,10.9,10.7,10.9,359550,TCBS
2016-08-12,10.9,11.0,10.7,10.9,406780,TCBS
2016-08-15,10.7,11.0,10.7,10.9,320470,TCBS
2016-08-16,10.8,10.9,10.7,10.7,244020,TCBS
2016-08-17,10.7,10.8,10.6,10.8,774790,TCBS
2016-08-18,10.8,10.9,10.6,10.6,258770,TCBS
2016-08-19,10.6,10.7,10.5,10.6,619850,TCBS
2016-08-22,10.7,10.7,10.5,10.6,108920,TCBS
2016-08-23,10.5,10.6,10.5,10.5,108640,TCBS
2016-08-24,10.5,10.6,10.5,10.5,153670,TCBS
2016-08-25,10.4,10.5,10.3,10.3,217980,TCBS
2016-08-26,10.5,10.6,10.4,10.5,190480,TCBS
2016-08-29,10.5,10.6,10.5,10.5,226790,TCBS
2016-08-30,10.5,10.6,10.4,10.5,200230,TCBS
2016-08-31,10.4,10.5,10.4,10.4,195100,TCBS
2016-09-01,10.5,10.5,10.1,10.2,1040380,TCBS
2016-09-05,10.2,10.3,10.0,10.0,1419180,TCBS
2016-09-06,10.0,10.2,10.0,10.2,700130,TCBS
2016-09-07,10.2,10.2,9.9,10.0,741350,TCBS
2016-09-08,10.0,10.1,9.9,9.9,1084790,TCBS
2016-09-09,10.0,10.0,9.7,9.9,2496270,TCBS
2016-09-12,10.0,10.2,9.88,10.0,3968120,TCBS
2016-09-13,10.0,10.0,9.91,9.99,742300,TCBS
2016-09-14,9.99,10.1,9.9,10.1,1379170,TCBS
2016-09-15,10.0,10.1,9.92,10.1,1620470,TCBS
2016-09-16,10.05,10.05,9.4,9.4,9564610,TCBS
2016-09-19,9.6,9.9,9.6,9.87,317770,TCBS
2016-09-20,9.89,9.89,9.59,9.79,337860,TCBS
2016-09-21,9.59,9.63,9.49,9.52,995760,TCBS
2016-09-22,9.51,9.69,9.45,9.6,797070,TCBS
2016-09-23,9.52,9.68,9.5,9.5,315760,TCBS
2016-09-26,9.5,9.56,9.4,9.41,402320,TCBS
2016-09-27,9.4,9.5,9.4,9.43,391300,TCBS
2016-09-28,9.43,9.65,9.42,9.43,452560,TCBS
2016-09-29,9.43,9.49,9.35,9.39,737210,TCBS
2016-09-30,9.36,9.39,9.3,9.32,644360,TCBS
2016-10-03,9.32,9.39,9.05,9.2,1055280,TCBS
2016-10-04,9.2,9.25,9.1,9.15,606210,TCBS
2016-10-05,9.1,9.4,9.1,9.35,570610,TCBS
2016-10-06,9.35,9.68,9.35,9.61,882200,TCBS
2016-10-07,9.61,9.61,9.5,9.53,456540,TCBS
2016-10-10,9.55,9.55,9.33,9.37,408880,TCBS
2016-10-11,9.3,9.33,9.19,9.25,402850,TCBS
2016-10-12,9.21,9.34,9.18,9.22,477060,TCBS
2016-10-13,9.23,9.25,9.2,9.2,559870,TCBS
2016-10-14,9.19,9.33,9.19,9.21,1207130,TCBS
2016-10-17,9.2,9.33,9.2,9.22,838920,TCBS
2016-10-18,9.22,9.27,9.21,9.24,246240,TCBS
2016-10-19,9.23,9.59,9.23,9.48,1107790,TCBS
2016-10-20,9.49,9.52,9.32,9.32,759310,TCBS
2016-10-21,9.27,9.3,9.22,9.25,608320,TCBS
2016-10-24,9.25,9.25,9.2,9.2,622260,TCBS
2016-10-25,9.2,9.29,9.1,9.1,500800,TCBS
2016-10-26,9.1,9.16,9.02,9.02,574060,TCBS
2016-10-27,9.02,9.06,8.95,8.95,905430,TCBS
2016-10-28,9.0,9.0,8.87,8.87,508880,TCBS
2016-10-31,8.8,8.86,8.76,8.82,687480,TCBS
2016-11-01,8.7,8.8,8.45,8.5,877760,TCBS
2016-11-02,8.4,8.49,8.21,8.25,484870,TCBS
2016-11-03,8.25,8.3,8.23,8.24,270170,TCBS
2016-11-04,8.26,8.41,8.26,8.38,182490,TCBS
2016-11-07,8.35,8.6,8.35,8.42,316170,TCBS
2016-11-08,8.5,8.5,8.39,8.43,245020,TCBS
2016-11-09,8.3,8.43,8.01,8.25,372690,TCBS
2016-11-10,8.3,8.43,8.3,8.4,303510,TCBS
2016-11-11,8.39,8.4,8.24,8.24,224930,TCBS
2016-11-14,8.24,8.24,7.95,8.01,1186200,TCBS
2016-11-15,8.05,8.1,7.8,8.1,480170,TCBS
2016-11-16,8.01,8.18,8.01,8.1,255980,TCBS
2016-11-17,8.1,8.1,7.91,7.91,844060,TCBS
2016-11-18,7.99,7.99,7.8,7.88,531210,TCBS
2016-11-21,7.88,8.3,7.88,8.3,930630,TCBS
2016-11-22,8.25,8.35,8.0,8.27,633530,TCBS
2016-11-23,8.26,8.3,8.23,8.27,349760,TCBS
2016-11-24,8.27,8.29,8.1,8.22,642570,TCBS
2016-11-25,8.22,8.22,8.06,8.1,153500,TCBS
2016-11-28,8.02,8.02,7.77,7.8,1984640,TCBS
2016-11-29,7.86,7.86,7.45,7.8,2260120,TCBS
2016-11-30,7.7,7.7,7.38,7.5,2387680,TCBS
2016-12-01,7.5,7.62,7.5,7.55,939850,TCBS
2016-12-02,7.55,7.8,7.52,7.74,940350,TCBS
2016-12-05,7.61,7.64,7.45,7.5,841520,TCBS
2016-12-06,7.5,7.54,7.36,7.51,1079180,TCBS
2016-12-07,7.52,7.82,7.4,7.4,1858910,TCBS
2016-12-08,7.5,7.91,7.47,7.91,1941520,TCBS
2016-12-09,7.91,7.91,7.71,7.8,769320,TCBS
2016-12-12,7.54,7.79,7.54,7.61,1239220,TCBS
2016-12-13,7.61,7.66,7.6,7.62,1350180,TCBS
2016-12-14,7.64,7.9,7.64,7.9,5855310,TCBS
2016-12-15,7.95,8.41,7.85,8.0,3490530,TCBS
2016-12-16,8.0,8.26,7.99,8.2,20938600,TCBS
2016-12-19,8.2,8.48,8.2,8.42,1904150,TCBS
2016-12-20,8.41,8.47,8.31,8.4,1689660,TCBS
2016-12-21,8.34,8.37,8.25,8.26,2297650,TCBS
2016-12-22,8.25,8.25,8.06,8.2,1285330,TCBS
2016-12-23,8.14,8.54,8.1,8.34,2047050,TCBS
2016-12-26,8.44,8.5,8.35,8.35,1216270,TCBS
2016-12-27,8.32,8.6,8.2,8.6,3001210,TCBS
2016-12-28,8.65,9.1,8.6,9.1,3725930,TCBS
2016-12-29,9.14,9.4,9.04,9.4,6526590,TCBS
2016-12-30,9.3,9.54,9.15,9.45,9635540,TCBS
2017-01-03,9.16,9.3,8.79,8.79,4992030,TCBS
2017-01-04,8.61,8.78,8.2,8.2,3363350,TCBS
2017-01-05,8.45,8.65,8.45,8.58,1287450,TCBS
2017-01-06,8.55,9.14,8.55,8.78,2703680,TCBS
2017-01-09,8.66,9.08,8.64,8.99,3038300,TCBS
2017-01-10,8.92,9.1,8.9,9.0,1232330,TCBS
2017-01-11,8.97,9.07,8.96,9.03,1349300,TCBS
2017-01-12,9.03,9.07,9.0,9.04,1797240,TCBS
2017-01-13,9.06,9.06,8.93,8.95,2017120,TCBS
2017-01-16,8.95,8.97,8.7,8.96,1291500,TCBS
2017-01-17,8.81,9.3,8.81,9.24,2350910,TCBS
2017-01-18,9.28,9.53,9.25,9.45,4600250,TCBS
2017-01-19,9.46,9.62,9.3,9.59,2582630,TCBS
2017-01-20,9.53,9.61,9.43,9.5,1869720,TCBS
2017-01-23,9.45,9.65,9.43,9.55,1821800,TCBS
2017-01-24,9.55,9.85,9.55,9.85,3116170,TCBS
2017-01-25,9.85,10.35,9.85,10.2,3438690,TCBS
2017-02-02,10.2,10.2,9.85,10.05,2300990,TCBS
2017-02-03,10.0,10.25,9.96,10.05,2635600,TCBS
2017-02-06,9.95,10.1,9.94,9.95,2846170,TCBS
2017-02-07,9.9,9.96,9.76,9.87,1725610,TCBS
2017-02-08,9.89,10.0,9.76,10.0,3235360,TCBS
2017-02-09,10.1,10.35,10.0,10.2,2145060,TCBS
2017-02-10,10.3,10.3,10.1,10.2,1469330,TCBS
2017-02-13,10.15,10.2,9.9,10.0,1785570,TCBS
2017-02-14,10.05,10.3,9.97,10.1,2570710,TCBS
2017-02-15,10.1,10.2,9.95,9.95,2883530,TCBS
2017-02-16,10.05,10.6,9.96,10.45,6179030,TCBS
2017-02-17,10.35,11.0,10.35,11.0,7610430,TCBS
2017-02-20,11.0,11.2,10.95,11.05,5137610,TCBS
2017-02-21,11.05,11.2,10.8,10.85,5324970,TCBS
2017-02-22,10.7,10.95,10.6,10.95,3962810,TCBS
2017-02-23,11.0,11.5,10.95,11.05,5917390,TCBS
2017-02-24,11.0,11.05,10.3,10.3,10600150,TCBS
2017-02-27,10.1,10.75,10.1,10.45,3082020,TCBS
2017-02-28,10.55,10.6,10.25,10.3,1955320,TCBS
2017-03-01,10.3,10.4,9.9,10.2,2429100,TCBS
2017-03-02,10.3,10.3,10.1,10.2,729090,TCBS
2017-03-03,10.2,10.9,10.15,10.9,5044750,TCBS
2017-03-06,11.0,11.3,10.7,10.8,4251180,TCBS
2017-03-07,10.7,10.9,10.45,10.5,2221470,TCBS
2017-03-08,10.45,10.75,10.25,10.6,2451570,TCBS
2017-03-09,10.6,10.7,10.45,10.45,1621400,TCBS
2017-03-10,10.45,10.75,10.4,10.45,1867560,TCBS
2017-03-13,10.55,10.8,10.55,10.55,2546430,TCBS
2017-03-14,10.55,10.7,10.45,10.45,985280,TCBS
2017-03-15,10.45,10.55,10.35,10.35,1299350,TCBS
2017-03-16,10.4,10.45,10.3,10.35,1893910,TCBS
2017-03-17,10.35,10.45,10.3,10.3,3764970,TCBS
2017-03-20,10.4,10.6,10.4,10.55,1646200,TCBS
2017-03-21,10.55,10.75,10.5,10.7,2217160,TCBS
2017-03-22,10.7,11.1,10.65,10.75,6347030,TCBS
2017-03-23,10.75,11.5,10.75,11.4,9556890,TCBS
2017-03-24,11.6,11.85,11.25,11.4,13413190,TCBS
2017-03-27,11.5,11.65,11.4,11.4,5749350,TCBS
2017-03-28,11.35,11.4,11.15,11.15,4881550,TCBS
2017-03-29,11.2,11.25,11.05,11.2,2930270,TCBS
2017-03-30,11.3,11.5,11.2,11.25,2842790,TCBS
2017-03-31,11.4,11.85,11.2,11.45,10132150,TCBS
2017-04-03,11.6,12.25,11.6,12.25,18140820,TCBS
2017-04-04,12.8,12.8,12.3,12.4,14362330,TCBS
2017-04-05,12.25,12.6,12.05,12.3,7535020,TCBS
2017-04-07,11.7,13.15,11.7,13.15,26336490,TCBS
2017-04-10,13.4,13.8,12.8,12.8,10962740,TCBS
2017-04-11,12.7,13.0,12.55,12.65,5045820,TCBS
2017-04-12,12.55,13.0,12.5,12.75,6402260,TCBS
2017-04-13,12.9,12.9,11.9,11.9,4994400,TCBS
2017-04-14,11.7,12.2,11.35,11.6,5497070,TCBS
2017-04-17,11.9,12.0,11.2,11.2,5038810,TCBS
2017-04-18,11.2,11.3,11.05,11.3,6659720,TCBS
2017-04-19,11.3,11.7,11.3,11.6,3200840,TCBS
2017-04-20,11.6,11.9,11.5,11.6,3038720,TCBS
2017-04-21,11.7,11.8,11.05,11.25,5004420,TCBS
2017-04-24,11.0,11.4,10.5,10.5,4982210,TCBS
2017-04-25,10.75,11.2,10.45,11.1,5363000,TCBS
2017-04-26,11.1,11.85,10.95,11.85,8428630,TCBS
2017-04-27,11.9,12.6,11.9,12.4,11427550,TCBS
2017-04-28,12.05,12.35,11.55,11.55,12436270,TCBS
2017-05-03,11.55,11.9,11.5,11.65,4246930,TCBS
2017-05-04,11.6,12.25,11.6,12.15,6460220,TCBS
2017-05-05,12.15,12.15,11.95,12.1,3470050,TCBS
2017-05-08,11.8,12.1,11.7,11.75,2700320,TCBS
2017-05-09,11.75,11.9,11.7,11.9,2410010,TCBS
2017-05-10,11.9,12.5,11.9,12.4,6651760,TCBS
2017-05-11,12.6,12.65,12.2,12.35,3610150,TCBS
2017-05-12,12.2,12.45,12.2,12.2,1873730,TCBS
2017-05-15,12.35,13.0,12.15,12.65,5718970,TCBS
2017-05-16,12.6,12.9,12.3,12.35,3540640,TCBS
2017-05-17,12.5,12.6,12.35,12.5,2663290,TCBS
2017-05-18,12.5,12.9,12.4,12.45,3435170,TCBS
2017-05-19,12.45,12.55,12.35,12.4,2610790,TCBS
2017-05-22,12.4,12.9,12.35,12.7,5150660,TCBS
2017-05-23,12.8,12.9,12.4,12.4,3420220,TCBS
2017-05-24,12.5,12.75,12.4,12.55,2937350,TCBS
2017-05-25,12.55,12.75,12.35,12.4,4879100,TCBS
2017-05-26,12.4,12.45,12.25,12.3,2984470,TCBS
2017-05-29,12.45,13.0,12.4,12.7,6539820,TCBS
2017-05-30,13.0,13.1,12.55,12.6,4936770,TCBS
2017-05-31,12.6,12.75,12.45,12.5,3648970,TCBS
2017-06-01,12.6,12.65,12.45,12.65,1142170,TCBS
2017-06-02,12.65,12.65,12.4,12.4,1721590,TCBS
2017-06-05,12.6,12.9,12.5,12.7,2279100,TCBS
2017-06-06,12.75,13.55,12.75,13.55,13478470,TCBS
2017-06-07,13.9,13.95,13.4,13.45,6012030,TCBS
2017-06-08,13.6,13.95,13.3,13.8,3670150,TCBS
2017-06-09,13.8,14.25,13.7,13.9,8232210,TCBS
2017-06-12,14.0,14.2,13.7,13.8,4834940,TCBS
2017-06-13,13.9,13.95,13.4,13.9,5375720,TCBS
2017-06-14,14.1,14.1,13.9,14.0,3775730,TCBS
2017-06-15,14.0,14.05,13.7,13.75,3015650,TCBS
2017-06-16,13.7,13.9,13.6,13.9,15373500,TCBS
2017-06-19,14.0,14.3,13.95,14.15,6721540,TCBS
2017-06-20,14.3,14.6,14.3,14.55,6390010,TCBS
2017-06-21,14.55,14.7,14.2,14.6,7121830,TCBS
2017-06-22,14.55,14.6,14.2,14.3,4770860,TCBS
2017-06-23,14.2,14.3,13.9,14.2,4049930,TCBS
2017-06-26,14.2,14.2,13.95,14.2,3266330,TCBS
2017-06-27,14.4,14.65,14.2,14.35,3374550,TCBS
2017-06-28,14.4,14.4,14.0,14.2,4267300,TCBS
2017-06-29,14.2,14.2,13.95,14.1,4432020,TCBS
2017-06-30,14.1,14.2,13.45,13.8,8296560,TCBS
2017-07-03,13.8,14.0,13.6,13.6,3454090,TCBS
2017-07-04,13.6,13.65,12.95,13.2,5322950,TCBS
2017-07-05,13.0,13.5,12.9,13.45,3235010,TCBS
2017-07-06,13.6,13.75,13.35,13.45,2208080,TCBS
2017-07-07,13.45,13.45,13.0,13.0,3089000,TCBS
2017-07-10,13.1,13.2,12.8,12.85,2950630,TCBS
2017-07-11,12.85,12.9,12.4,12.6,2802160,TCBS
